Province_State,date,Lat,Long_,Confirmed,Deaths,STATE,COUNTY,POPESTIMATE2019,covid symptoms,do i have covid,covid test,covid near me,covid vaccines,covid travel,travel restrictions,covid depression,covid health insurance,test sites,bars near me,Confirmed_Percent,Deaths_Percent,Confirmed_Percent_Smooth,Deaths_Percent_Smooth,Confirmed_Smooth,Deaths_Smooth
Colorado,2020-03-26 00:00:01,38.93547446765625,-105.486239959375,5.643599567682908,0.05209476524014992,8.0,62.234375,89980.25,90,77,13,16,0,5,7,12,12,0,24,14.035087719298229,-62.50000000000001,235.20885233933794,79.16666666666667,3.2943737256628145,0.04713335902680232
Colorado,2020-03-27 00:00:01,38.93547446765625,-105.486239959375,0.05209476524014993,0.0,8.0,62.234375,89980.25,75,0,24,13,0,10,10,10,10,0,20,-99.0769230769231,-100.0,221.05500618549178,64.8809523809524,3.3018158349828357,0.04713335902680232
Colorado,2020-03-28 00:00:01,38.93547446765625,-105.486239959375,4.740623636853643,0.19101413921388305,8.0,62.234375,89980.25,79,28,26,16,0,6,13,0,0,0,32,9000.0,inf,1506.7692918997775,inf,3.9790477831047846,0.07442109320021419
Colorado,2020-03-29 00:00:01,38.93547446765625,-105.486239959375,8.977664543052503,0.27783874794746627,8.0,62.234375,89980.25,70,42,16,11,0,6,3,0,0,10,16,89.37728937728937,45.45454545454546,1506.7692918997775,inf,3.9790477831047846,0.07442109320021419
Colorado,2020-03-30 00:00:01,38.93547446765625,-105.486239959375,0.06945968698686657,0.0,8.0,62.234375,89980.25,64,24,17,14,3,8,5,0,0,0,10,-99.22630560928435,-100.0,1519.537476096533,inf,3.7979564563175967,0.09922812426695224
Colorado,2020-03-31 00:00:01,39.02069534120001,-105.56627090399999,12.521919955033644,0.3869132570375564,8.0,62.38,113720.58,81,24,17,12,0,9,12,10,10,20,0,17927.607808542656,inf,1516.9119263847952,inf,3.5275598176901517,0.09674742116027844
Colorado,2020-04-01 00:00:01,39.02069534120001,-105.56627090399999,0.2813914596636774,0.0,8.0,62.38,113720.58,65,24,23,9,0,4,5,0,0,0,0,-97.75280898876406,-99.99999999999999,4090.388136707577,inf,5.279194978951994,0.14954004048754127
Colorado,2020-04-02 00:00:01,39.02069534120001,-105.56627090399999,6.348894808661721,0.12310876360285888,8.0,62.38,113720.58,78,35,14,5,0,4,4,12,0,12,35,2156.25,inf,3819.2805925663247,inf,4.612393373501914,0.1296944156341508
Colorado,2020-04-03 00:00:01,39.00281566039216,-105.56239005882351,6.747381040948696,0.3689974006768818,8.0,61.68627450980392,111590.13725490196,57,24,24,11,0,5,6,0,10,10,0,6.2764661298738895,199.7328458819099,4125.311294320711,inf,4.713149836498886,0.13983927254310924
Colorado,2020-04-04 00:00:01,38.98939763566038,-105.5837252773585,7.563121867628909,0.2451011716361221,8.0,62.64150943396226,107772.2075471698,71,56,23,12,3,6,8,0,10,0,17,12.089740029940835,-33.57645035262764,4140.36177849311,inf,5.66961930445725,0.1925531869255209
Colorado,2020-04-05 00:00:01,38.973800912222224,-105.62416580185185,11.702189253961821,0.50726978828833,8.0,63.166666666666664,105868.12962962964,49,29,18,9,0,9,15,10,0,0,0,54.72696934910741,106.96342857202828,2856.3745984973875,inf,6.072833337425145,0.20027990584298364
Colorado,2020-04-06 00:00:01,38.973800912222224,-105.62416580185185,3.638348826343884,0.17492061665114828,8.0,63.166666666666664,105868.12962962964,48,24,19,12,0,3,12,0,0,0,0,-68.90881913303438,-65.51724137931035,2851.424552779076,inf,6.462051153269334,0.23305576874882133
Colorado,2020-04-07 00:00:01,38.973800912222224,-105.62416580185185,4.722856649581003,0.0,8.0,63.166666666666664,105868.12962962964,63,0,24,16,0,9,9,10,19,0,10,29.807692307692303,-100.0,2855.755622275683,inf,6.971892458891765,0.25804442827041396
Colorado,2020-04-08 00:00:01,38.973800912222224,-105.62416580185185,4.198094799627559,0.7346665899348228,8.0,63.166666666666664,105868.12962962964,51,72,11,16,7,7,9,0,23,0,17,-11.1111111111111,inf,298.9270342421166,inf,5.857740558112816,0.20277110583647734
Colorado,2020-04-09 00:00:01,38.973800912222224,-105.62416580185185,0.0,0.0,8.0,63.166666666666664,105868.12962962964,58,49,27,18,0,5,5,0,0,12,24,-100.0,-100.0,311.3044196532099,inf,6.417269606679086,0.3077234758271663
Colorado,2020-04-10 00:00:01,38.97137793464287,-105.56469318214286,9.589743786456282,0.0,8.0,63.517857142857146,102415.96428571429,40,0,18,5,0,3,6,0,0,10,0,inf,,-11.017008918218721,inf,5.510284634013124,0.29013650959818643
Colorado,2020-04-11 00:00:01,38.97137793464287,-105.56469318214286,6.991795015216307,0.9938461742327419,8.0,63.517857142857146,102415.96428571429,48,29,17,8,0,9,6,10,10,0,0,-27.090909090909093,inf,inf,,5.916336454799922,0.23742259521577475
Colorado,2020-04-12 00:00:01,38.97137793464287,-105.56469318214286,13.652307972355034,0.714871809535832,8.0,63.517857142857146,102415.96428571429,37,27,21,12,0,3,0,0,0,10,0,95.26184538653368,-28.070175438596486,inf,,5.834718333026693,0.34438616701529184
